lat,lon,row,col,elevation,slope,dist_to_drainage,permanent_water,b2,b3,b4,b8,b11,b12,ndvi,ndwi,mndwi,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,is_flooded,time_tag,date
26.85,93.33378378378379,0,35,53.834010718402915,0.06393651124625027,4472.13595499958,0,0.06697100190786336,0.10872337709770907,0.09097351492906582,0.28165773787850273,0.12848619701664993,0.09192734275920696,0.5117235077315371,-0.4429884280967043,-0.0833137180965612,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.34189189189189,0,36,54.408497128873336,0.06683219711885707,4609.772228646443,0,0.06719016380387181,0.08615224121117496,0.052658264201683874,0.3035340040299237,0.1098660618223185,0.11757365708234238,0.7043265443158302,-0.5578377725405155,-0.12097752172326183,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.35,0,37,54.99999999999948,0.06780679384435949,4743.416490252569,0,0.05902302395611384,0.08451189327313875,0.08646415376545816,0.24530579607489048,0.08361560471642639,0.11176159204354119,0.47877028799274873,-0.4875234386829247,0.005331001973679503,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.35810810810811,0,38,55.59150287112667,0.06683219711891648,4924.428900898052,0,0.04758453399441432,0.0817940931106774,0.08076353192705966,0.40767681239021064,0.11902842637859976,0.12293991676566837,0.6693001864743247,-0.6657855432030122,-0.18540906080507766,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.36621621621622,0,39,56.165989281597085,0.06393651124624945,5099.019513592784,0,0.07072460363074573,0.10109895374815629,0.05529241763219918,0.3487522811086788,0.13778633809845892,0.10176880806929015,0.7263052621664394,-0.5505226019599074,-0.15357734546555718,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.37432432432432,0,40,56.70693230334732,0.0592032644612078,5220.153254455276,0,0.059333307490309725,0.11009748517837852,0.07480285028023433,0.38243458176285555,0.07499355196722385,0.09912086540642209,0.6728050737830291,-0.5529326100176735,0.18965755871681783,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.38243243243244,0,41,57.198769990534956,0.05276909590484792,5385.1648071345035,0,0.0479156279137679,0.08919665549025524,0.08346836835349007,0.34350759214452664,0.1034219087435453,0.09745302078694906,0.6090253010619184,-0.5877244775661904,-0.0738518944146734,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.39054054054054,0,42,57.6273530683845,0.0448200630002606,5500.0,0,0.05498006355992561,0.11209976638364713,0.06574907339709518,0.34029936021444307,0.09691362806592244,0.08795276348876148,0.6761514057824596,-0.504420831014213,0.07265625771061773,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.39864864864865,0,43,57.980351982066395,0.03558697294640266,5500.0,0,0.06863610232818908,0.10265120258074356,0.05252544432035956,0.2972578873373961,0.0908092066648068,0.13786610559867843,0.6996684830300771,-0.48662718852869574,0.0612114377353689,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.40675675675676,0,44,58.24761159553791,0.02534122181897585,5522.68050859363,0,0.0583606259375064,0.07727381801046387,0.08101024809456431,0.3028269955059857,0.058713853907333156,0.10842301810462418,0.5778925659777923,-0.5934034080814189,0.13648259576125704,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.41486486486487,0,45,58.421443336316905,0.014401072653086705,5522.68050859363,0,0.054719300740880134,0.08325183369576922,0.09658750126836567,0.34805197187366377,0.12383936242433222,0.12772414630047232,0.5655467614552018,-0.6139525628182979,-0.19598857841434578,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.42297297297297,0,46,58.496846381716374,0.003427113870284,5500.0,0,0.05954568061832667,0.09778653503491047,0.05704444928519706,0.28186100746489934,0.1141096048512221,0.08473487427222812,0.6633604958725372,-0.48485609239646754,-0.07703331510310522,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.43108108108109,0,47,58.47165152340602,0.008808620912581146,5500.0,0,0.05652024805604521,0.09578815106911975,0.08530132274395724,0.34149581799151735,0.12177402606786827,0.11495478188084973,0.6002721451668132,-0.5618948512124413,-0.11944108758517231,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.4391891891892,0,48,58.34658357158735,0.019935101950088463,5385.1648071345035,0,0.06889935691681465,0.10242412599683005,0.051465477995887784,0.34387928867601997,0.09299177802468242,0.08999261674941567,0.7396423612167528,-0.5410111162942145,0.048268042422509407,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.4472972972973,0,49,58.1252405035236,0.03057216076402238,5220.153254455276,0,0.07020244717803209,0.0751903113350747,0.1074013707941718,0.32183494394485873,0.1131781714472095,0.11836953132244202,0.4995698542516702,-0.6212314385711728,-0.20166770674301376,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.45540540540541,0,50,57.81398995628401,0.04034798406082938,5099.019513592784,0,0.03044345350459768,0.0885474765225993,0.05854975354641675,0.3976082021256002,0.1190666810537257,0.1082587542600541,0.7432915945760926,-0.6357236490377065,-0.14699956008515772,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.46351351351352,0,51,57.4217860414213,0.048970502883260325,4924.428900898052,0,0.046355478070113754,0.0714588807840224,0.06270944803849271,0.37745763179769076,0.10034413480010317,0.1200552638826769,0.715065089306153,-0.6816382874625062,-0.16812997784045847,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.47162162162162,0,52,56.95991175148172,0.05618827350716302,4743.416490252569,0,0.05950326864567146,0.11226326187572996,0.06407636710438526,0.32465688551889604,0.10658989700269689,0.1297291099176416,0.6703322898743846,-0.4861153148879647,0.025923145499901535,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.47972972972973,0,53,56.44165436885443,0.06179225070416633,4609.772228646443,0,0.07372724616965146,0.08719215134266306,0.04690024051332906,0.274217529978593,0.09683715500601493,0.11119251228756458,0.7078936127629255,-0.5174884253331363,-0.05241012213601134,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.48783783783784,0,54,55.881923214847724,0.06562054894919965,4472.13595499958,0,0.05518699441279949,0.1036272737351442,0.055070601433410825,0.33309138986365044,0.11102506234772526,0.0873069997580421,0.7162492027524392,-0.5254276556326548,-0.03446403286904716,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.49594594594595,0,55,55.29682073566438,0.0675627039890749,4272.001872658765,0,0.07394854610070148,0.08841972093311745,0.06512014852882451,0.27266087837010194,0.13406202768087494,0.11615346288169438,0.6144237001831644,-0.5102492539549089,-0.2051506989540851,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.50405405405405,0,56,54.70317926433614,0.0675627039891335,4031.1288741492745,0,0.0652884197280256,0.10325106785111875,0.07017403161180394,0.37974598684785776,0.11865491296219995,0.0693184941501711,0.6880598189205203,-0.5724566207208029,-0.06941605680486007,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.51216216216217,0,57,54.11807678515178,0.06562054894920208,3807.886552931954,0,0.06805198723319698,0.12602510080140475,0.05220316661081611,0.34311814127242357,0.12956098395636673,0.0823864611380365,0.7358948158646921,-0.46274351781561734,-0.013834406418770505,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.52027027027027,0,58,53.558345631146054,0.06179225070411302,3605.551275463989,0,0.0546575439564316,0.103091948823809,0.08495370376195609,0.2823982770126379,0.11035398978801966,0.12422932650757383,0.5374804814889101,-0.4651383346644702,-0.03402284254812225,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.52837837837838,0,59,53.040088248518714,0.05618827350721225,3354.1019662496847,0,0.05437471746978217,0.11705156814919948,0.06062313597602736,0.3600106915453052,0.1000458630137311,0.148346324933186,0.7117532276425664,-0.5092816870978647,0.0783320982250401,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.5364864864865,0,60,52.578213958578324,0.04897050288330264,3162.2776601683795,0,0.06484481064606434,0.09631576848955047,0.08969562827085767,0.32410669105194934,0.1252895636116911,0.07361219776267731,0.566480648336248,-0.5418142233157535,-0.1307449679703872,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.5445945945946,0,61,52.18601004371568,0.04034798406079399,3041.38126514911,0,0.06909274917111731,0.10154623397455437,0.07768555910173114,0.30412091351589315,0.12371962570140377,0.11498926033310744,0.5930630079564788,-0.49936168323795704,-0.09843205675080917,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.5527027027027,0,62,51.87475949647664,0.030572160764013798,2915.4759474226503,0,0.04388987915272325,0.09654508831082528,0.07128905407163635,0.3620608763713476,0.10576689409811477,0.10581079176316778,0.6709860433203966,-0.5789626620932987,-0.045582081294824224,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.56081081081082,0,63,51.65341642841249,0.01993510195010589,2692.5824035672517,0,0.0664257921534637,0.0789669904147633,0.06666798478487673,0.3767599334153379,0.11106711824217251,0.09885157230036894,0.6993061689900927,-0.6534458731409228,-0.16891762832742815,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.56891891891892,0,64,51.52834847659392,0.008808620912573586,2549.509756796392,0,0.04584885074191106,0.11573470961055718,0.07374347549880336,0.295355504182347,0.11244507860124839,0.09058714089502033,0.6004133873077799,-0.43693755008364843,0.014416831540627392,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.57702702702703,0,65,51.503153618283605,0.003427113870292202,2500.0,0,0.06515162861350866,0.05757788780200592,0.08162041798498934,0.32925966035880094,0.10272771679198119,0.11864663925911674,0.602704280776007,-0.7023147148383501,-0.2816482988196091,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.58513513513515,0,66,51.5785566636832,0.014401072653099221,2236.06797749979,0,0.06855302897463633,0.09711192959212364,0.05334258128797776,0.32108543208236934,0.1198130782906083,0.05277252956459413,0.7150714415762017,-0.5355687755574593,-0.10464970569822987,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.59324324324325,0,67,51.75238840446229,0.025341221818954332,2061.5528128088304,0,0.04882385237382322,0.1038428965625718,0.0803550700315837,0.3364582851363869,0.11190400856787266,0.11069260674399428,0.6144312567875162,-0.5283095876447121,-0.037363726094028396,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.60135135135135,0,68,52.019648017933335,0.0355869729463718,2000.0,0,0.05245285551052605,0.11844517599647574,0.06948050025551496,0.33107730286067205,0.1004932545917524,0.11676598465227325,0.6530811165377944,-0.47301767890010243,0.08199525847045476,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.60945945945946,0,69,52.37264693161516,0.04482006300029924,2000.0,0,0.05884100397397903,0.10475820973851385,0.04900736528998367,0.3420627994890379,0.11633796670138152,0.08289213796463647,0.7493677238913787,-0.531095297088286,-0.05237427400101696,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.61756756756758,0,70,52.80123000946545,0.05276909590484101,2000.0,0,0.06611373576003021,0.08751015975939909,0.07159763815774683,0.38420984866573604,0.11009188433458353,0.1147414647054921,0.6858424904389583,-0.6289740115105249,-0.11427874266609284,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.62567567567568,0,71,53.293067696652216,0.05920326446115654,2000.0,0,0.07561838982592538,0.09571332939246287,0.08143822392081984,0.32687802431864865,0.09749432024016658,0.1387609816152159,0.6011020657293982,-0.5470169661410443,-0.009218009376384407,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.63378378378378,0,72,53.834010718402425,0.06393651124630562,2000.0,0,0.04210674987108956,0.041921700146844355,0.06291573063072964,0.2917057886884836,0.12180843542409847,0.07933038188179801,0.6451666948478069,-0.7486913459813654,-0.4879168163331685,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.6418918918919,0,73,54.40849712887385,0.06683219711891486,2000.0,0,0.07159618388763461,0.09264047391423254,0.07250823456021369,0.31128316765135905,0.10494436683688299,0.08815016217751766,0.6221475246721745,-0.5412969608809737,-0.062271410340673884,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.85,93.65,0,74,55.0,0.06780679384430047,2000.0,0,0.053728582899132904,0.07913201776572013,0.08387511406901699,0.3209365190670161,0.12264230115757076,0.10878936464364662,0.585609026599871,-0.6044075417048786,-0.21563825396712974,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.05,1,0,55.01625502155209,0.06791615680095467,2915.4759474226503,0,0.06415830952360761,0.10443938693550935,0.08707895157145981,0.36243014640129245,0.10063924563985543,0.10822951726420564,0.6125596452122509,-0.5525970014838542,0.018530157895614015,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.0581081081081,1,1,55.607757892678244,0.06694315226892858,2692.5824035672517,0,0.04235687608896019,0.06723330129721049,0.0778858853055701,0.30110141292955206,0.12480348932041638,0.1210585593723074,0.5889787593557398,-0.6349334969144742,-0.2997871285983089,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.06621621621622,1,2,56.182244303149666,0.06405248267312715,2549.509756796392,0,0.05376718861542791,0.10396581168891737,0.08123990077940442,0.3546096079438064,0.09732860339850709,0.06062457101878958,0.6272110877080247,-0.546570380502717,0.032972623658064755,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.07432432432432,1,3,56.723187324899875,0.059328488878562485,2500.0,0,0.06828920278479671,0.10379192104799609,0.10748647097071903,0.28480358027191266,0.10102964407847682,0.1661382477309697,0.452004998696801,-0.4658098511900034,0.013486253848261699,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.08243243243243,1,4,57.21502501208664,0.052909550713587515,2236.06797749979,0,0.04602814119441012,0.11600539633684176,0.09127155756061489,0.36830808985344443,0.1464546682572065,0.11663294275268654,0.6028040483760327,-0.5209490311871475,-0.11601483206970152,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.09054054054054,1,5,57.64360808993693,0.044985343459029055,2061.5528128088304,0,0.08381471078593582,0.08537428806162525,0.05599623011830356,0.2899077306900684,0.1203710970518307,0.10962328795245588,0.6762323056431243,-0.5450124916923452,-0.17009757939964934,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.09864864864865,1,6,57.996607003618756,0.035794912023044426,2000.0,0,0.0524775274075241,0.09934360488481522,0.051155133885596185,0.31011377847829685,0.07367806356650787,0.10055870206047908,0.7168028137765138,-0.5147547234020582,0.1483370650296407,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.10675675675675,1,7,58.2638666170898,0.025632413274846236,1802.7756377319945,0,0.057638201142796205,0.0570235024397684,0.07612423044611373,0.354553521694914,0.07387950659747587,0.08925339599983638,0.6464908512584184,-0.7229022261154228,-0.12876702686191843,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.11486486486486,1,8,58.43769835786888,0.014907514319835204,1581.1388300841897,0,0.06832185412799686,0.09614785901138956,0.06971412296062757,0.28895057035112953,0.10928562371925547,0.09634066671222975,0.6112572281381914,-0.5006581345789608,-0.06395139749420396,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.12297297297297,1,9,58.513101403268486,0.0051563747241327165,1500.0,0,0.04755697820571847,0.08761305642065183,0.07128648399267977,0.3643544617930246,0.12666596397981938,0.06806466252150081,0.6727281109882091,-0.6123036125157487,-0.18225251011942123,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.13108108108108,1,10,58.48790654495817,0.009614306672880124,1500.0,0,0.0625864851378362,0.10210278908906113,0.05540479121781505,0.30662452950227714,0.09275805341431155,0.09488257343674716,0.6939207807607878,-0.5003866418311048,0.047955919512130255,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.13918918918918,1,11,58.3628385931396,0.02030397444471911,1500.0,0,0.07213870470800156,0.07816917625358837,0.07835717000298502,0.31584434091153923,0.0933186556881898,0.07400378824775022,0.6024510411248652,-0.6032156105872435,-0.0883413734311335,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.1472972972973,1,12,58.141495525075456,0.03081395948320416,1500.0,0,0.0684347994706784,0.08321846152504286,0.05412762911096565,0.2981645523428934,0.08316918094112674,0.0833973911096943,0.6927115241492742,-0.5635962448308112,0.0002961791727304817,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
26.841836734693878,93.1554054054054,1,13,57.83024497783641,0.0405315050157566,1500.0,0,0.046609051886695826,0.08410933352457178,0.05962777999277297,0.3647934452645537,0.11596617653042167,0.07817593585544799,0.719015862567129,-0.625266900709351,-0.15922402034457675,28.5,62.7,94.2,150.72,0,T-5,2020-07-09
